# Reference REAR geodetic observables for the Greenland example
# Green function from file: gf_Greenland.dat
# All rates are in units of mm/yr
#
#   Lon        Lat           Up          South          East         Geoid    
# --------  ----------  ------------  ------------  ------------  ------------
  312.0000     59.0000  0.129924E+01  0.410635E+00  -.177903E+00  -.929615E+00
  312.5000     59.0000  0.134067E+01  0.434616E+00  -.171965E+00  -.954073E+00
  313.0000     59.0000  0.138206E+01  0.459096E+00  -.163456E+00  -.977874E+00
  313.5000     59.0000  0.142260E+01  0.483862E+00  -.151886E+00  -.100064E+01
  314.0000     59.0000  0.146128E+01  0.508385E+00  -.136583E+00  -.102188E+01
  314.5000     59.0000  0.149679E+01  0.531846E+00  -.116811E+00  -.104099E+01
  315.0000     59.0000  0.152707E+01  0.552834E+00  -.919087E-01  -.105709E+01
  315.5000     59.0000  0.154961E+01  0.569270E+00  -.617457E-01  -.106914E+01
  316.0000     59.0000  0.156185E+01  0.578852E+00  -.272549E-01  -.107607E+01
  316.5000     59.0000  0.156178E+01  0.579676E+00  0.929785E-02  -.107709E+01
  317.0000     59.0000  0.154915E+01  0.571364E+00  0.447549E-01  -.107208E+01
  317.5000     59.0000  0.152530E+01  0.555284E+00  0.763254E-01  -.106162E+01
  318.0000     59.0000  0.149320E+01  0.533826E+00  0.102461E+00  -.104684E+01
  318.5000     59.0000  0.145552E+01  0.509276E+00  0.122881E+00  -.102888E+01
  319.0000     59.0000  0.141476E+01  0.483446E+00  0.138071E+00  -.100878E+01
  319.5000     59.0000  0.137260E+01  0.457577E+00  0.148802E+00  -.987308E+00
  320.0000     59.0000  0.133048E+01  0.432529E+00  0.155919E+00  -.965089E+00
  320.5000     59.0000  0.128931E+01  0.408629E+00  0.160150E+00  -.942560E+00
  321.0000     59.0000  0.124960E+01  0.386207E+00  0.162176E+00  -.920020E+00
  321.5000     59.0000  0.121165E+01  0.365286E+00  0.162513E+00  -.897671E+00
  322.0000     59.0000  0.117561E+01  0.345904E+00  0.161604E+00  -.875656E+00
  322.5000     59.0000  0.114165E+01  0.327987E+00  0.159786E+00  -.854080E+00
  323.0000     59.0000  0.110962E+01  0.311440E+00  0.157331E+00  -.832979E+00
  323.5000     59.0000  0.107953E+01  0.296170E+00  0.154442E+00  -.812395E+00
  324.0000     59.0000  0.105127E+01  0.282082E+00  0.151278E+00  -.792339E+00
  324.5000     59.0000  0.102473E+01  0.269059E+00  0.147956E+00  -.772811E+00
  325.0000     59.0000  0.999793E+00  0.257022E+00  0.144569E+00  -.753804E+00
  325.5000     59.0000  0.976340E+00  0.245853E+00  0.141173E+00  -.735308E+00
  326.0000     59.0000  0.954278E+00  0.235484E+00  0.137816E+00  -.717312E+00
  326.5000     59.0000  0.933461E+00  0.225841E+00  0.134537E+00  -.699792E+00
  327.0000     59.0000  0.913809E+00  0.216848E+00  0.131354E+00  -.682736E+00
  327.5000     59.0000  0.895228E+00  0.208450E+00  0.128279E+00  -.666128E+00
  328.0000     59.0000  0.877618E+00  0.200591E+00  0.125324E+00  -.649947E+00
  328.5000     59.0000  0.860894E+00  0.193215E+00  0.122488E+00  -.634177E+00
  329.0000     59.0000  0.844984E+00  0.186283E+00  0.119772E+00  -.618803E+00
  329.5000     59.0000  0.829834E+00  0.179750E+00  0.117176E+00  -.603812E+00
  330.0000     59.0000  0.815366E+00  0.173594E+00  0.114691E+00  -.589185E+00
  330.5000     59.0000  0.801527E+00  0.167767E+00  0.112315E+00  -.574912E+00
  331.0000     59.0000  0.788271E+00  0.162245E+00  0.110041E+00  -.560978E+00
  331.5000     59.0000  0.775564E+00  0.157005E+00  0.107857E+00  -.547375E+00
  332.0000     59.0000  0.763328E+00  0.152023E+00  0.105765E+00  -.534085E+00
  332.5000     59.0000  0.751564E+00  0.147281E+00  0.103753E+00  -.521102E+00
  333.0000     59.0000  0.740221E+00  0.142752E+00  0.101813E+00  -.508416E+00
  333.5000     59.0000  0.729258E+00  0.138430E+00  0.999410E-01  -.496014E+00
  334.0000     59.0000  0.718674E+00  0.134287E+00  0.981279E-01  -.483891E+00
  334.5000     59.0000  0.708407E+00  0.130319E+00  0.963710E-01  -.472034E+00
  335.0000     59.0000  0.698472E+00  0.126510E+00  0.946633E-01  -.460441E+00
  335.5000     59.0000  0.688831E+00  0.122848E+00  0.929982E-01  -.449100E+00
  336.0000     59.0000  0.679469E+00  0.119330E+00  0.913751E-01  -.438006E+00
  336.5000     59.0000  0.670361E+00  0.115932E+00  0.897851E-01  -.427151E+00
  337.0000     59.0000  0.661510E+00  0.112661E+00  0.882269E-01  -.416531E+00
  337.5000     59.0000  0.652879E+00  0.109501E+00  0.866971E-01  -.406136E+00
  338.0000     59.0000  0.644460E+00  0.106444E+00  0.851888E-01  -.395961E+00
  338.5000     59.0000  0.636266E+00  0.103485E+00  0.837018E-01  -.386005E+00
  339.0000     59.0000  0.628263E+00  0.100620E+00  0.822331E-01  -.376259E+00
  339.5000     59.0000  0.620439E+00  0.978416E-01  0.807784E-01  -.366717E+00
  340.0000     59.0000  0.612805E+00  0.951464E-01  0.793394E-01  -.357377E+00
  340.5000     59.0000  0.605331E+00  0.925272E-01  0.779102E-01  -.348232E+00
  341.0000     59.0000  0.598015E+00  0.899831E-01  0.764924E-01  -.339277E+00
  341.5000     59.0000  0.590868E+00  0.875085E-01  0.750844E-01  -.330512E+00
  342.0000     59.0000  0.583868E+00  0.850983E-01  0.736815E-01  -.321929E+00
  342.5000     59.0000  0.577010E+00  0.827524E-01  0.722868E-01  -.313526E+00
  343.0000     59.0000  0.570288E+00  0.804675E-01  0.708971E-01  -.305297E+00
  343.5000     59.0000  0.563703E+00  0.782370E-01  0.695120E-01  -.297240E+00
  344.0000     59.0000  0.557248E+00  0.760622E-01  0.681332E-01  -.289351E+00
  344.5000     59.0000  0.550908E+00  0.739345E-01  0.667550E-01  -.281624E+00
  345.0000     59.0000  0.544697E+00  0.718577E-01  0.653799E-01  -.274060E+00
  345.5000     59.0000  0.538594E+00  0.698306E-01  0.640122E-01  -.266652E+00
  346.0000     59.0000  0.532608E+00  0.678447E-01  0.626428E-01  -.259398E+00
  346.5000     59.0000  0.526728E+00  0.659056E-01  0.612810E-01  -.252295E+00
  347.0000     59.0000  0.520951E+00  0.640030E-01  0.599166E-01  -.245339E+00
  347.5000     59.0000  0.515275E+00  0.621423E-01  0.585587E-01  -.238526E+00
  348.0000     59.0000  0.509708E+00  0.603198E-01  0.572034E-01  -.231857E+00
  348.5000     59.0000  0.504236E+00  0.585323E-01  0.558496E-01  -.225327E+00
  349.0000     59.0000  0.498858E+00  0.567777E-01  0.544975E-01  -.218932E+00
  349.5000     59.0000  0.493560E+00  0.550570E-01  0.531488E-01  -.212668E+00
  350.0000     59.0000  0.488365E+00  0.533671E-01  0.518029E-01  -.206536E+00
  285.0000     59.5000  0.497959E+00  0.555718E-01  -.542304E-01  -.215272E+00
  285.5000     59.5000  0.503143E+00  0.570932E-01  -.556923E-01  -.221452E+00
  286.0000     59.5000  0.508462E+00  0.586359E-01  -.571609E-01  -.227782E+00
  286.5000     59.5000  0.513860E+00  0.602164E-01  -.586569E-01  -.234259E+00
  287.0000     59.5000  0.519388E+00  0.618278E-01  -.601718E-01  -.240894E+00
  287.5000     59.5000  0.525019E+00  0.634692E-01  -.617016E-01  -.247687E+00
  288.0000     59.5000  0.530772E+00  0.651479E-01  -.632543E-01  -.254646E+00
  288.5000     59.5000  0.536649E+00  0.668645E-01  -.648288E-01  -.261777E+00
  289.0000     59.5000  0.542662E+00  0.686227E-01  -.664288E-01  -.269087E+00
  289.5000     59.5000  0.548818E+00  0.704254E-01  -.680580E-01  -.276581E+00
  290.0000     59.5000  0.555109E+00  0.722762E-01  -.697172E-01  -.284265E+00
  290.5000     59.5000  0.561567E+00  0.741772E-01  -.714079E-01  -.292148E+00
  291.0000     59.5000  0.568182E+00  0.761316E-01  -.731305E-01  -.300236E+00
  291.5000     59.5000  0.574982E+00  0.781459E-01  -.748946E-01  -.308540E+00
  292.0000     59.5000  0.581954E+00  0.802284E-01  -.767073E-01  -.317064E+00
  292.5000     59.5000  0.589091E+00  0.823751E-01  -.785589E-01  -.325815E+00
  293.0000     59.5000  0.596474E+00  0.845971E-01  -.804597E-01  -.334812E+00
  293.5000     59.5000  0.604072E+00  0.869025E-01  -.824225E-01  -.344059E+00
  294.0000     59.5000  0.611918E+00  0.892943E-01  -.844440E-01  -.353569E+00
  294.5000     59.5000  0.620006E+00  0.917840E-01  -.865337E-01  -.363350E+00
  295.0000     59.5000  0.628376E+00  0.943768E-01  -.886939E-01  -.373417E+00
  295.5000     59.5000  0.637025E+00  0.970865E-01  -.909402E-01  -.383781E+00
  296.0000     59.5000  0.645993E+00  0.999216E-01  -.932741E-01  -.394456E+00
  296.5000     59.5000  0.655307E+00  0.102893E+00  -.957040E-01  -.405459E+00
  297.0000     59.5000  0.664978E+00  0.106016E+00  -.982422E-01  -.416802E+00
  297.5000     59.5000  0.675063E+00  0.109308E+00  -.100900E+00  -.428505E+00
  298.0000     59.5000  0.685569E+00  0.112781E+00  -.103683E+00  -.440585E+00
  298.5000     59.5000  0.696557E+00  0.116457E+00  -.106611E+00  -.453062E+00
  299.0000     59.5000  0.708061E+00  0.120358E+00  -.109689E+00  -.465955E+00
  299.5000     59.5000  0.720130E+00  0.124506E+00  -.112931E+00  -.479289E+00
  300.0000     59.5000  0.732807E+00  0.128930E+00  -.116355E+00  -.493083E+00
  300.5000     59.5000  0.746160E+00  0.133655E+00  -.119970E+00  -.507367E+00
  301.0000     59.5000  0.760250E+00  0.138721E+00  -.123798E+00  -.522165E+00
  301.5000     59.5000  0.775142E+00  0.144159E+00  -.127840E+00  -.537506E+00
  302.0000     59.5000  0.790935E+00  0.150012E+00  -.132118E+00  -.553424E+00
  302.5000     59.5000  0.807703E+00  0.156332E+00  -.136648E+00  -.569949E+00
  303.0000     59.5000  0.825542E+00  0.163168E+00  -.141438E+00  -.587116E+00
  303.5000     59.5000  0.844557E+00  0.170571E+00  -.146497E+00  -.604963E+00
  304.0000     59.5000  0.864877E+00  0.178613E+00  -.151829E+00  -.623530E+00
  304.5000     59.5000  0.886585E+00  0.187357E+00  -.157435E+00  -.642851E+00
  305.0000     59.5000  0.909896E+00  0.196889E+00  -.163324E+00  -.662981E+00
  305.5000     59.5000  0.934911E+00  0.207284E+00  -.169474E+00  -.683956E+00
  306.0000     59.5000  0.961771E+00  0.218634E+00  -.175878E+00  -.705818E+00
  306.5000     59.5000  0.990671E+00  0.231060E+00  -.182501E+00  -.728618E+00
  307.0000     59.5000  0.102180E+01  0.244654E+00  -.189305E+00  -.752402E+00
  307.5000     59.5000  0.105536E+01  0.259540E+00  -.196223E+00  -.777215E+00
  308.0000     59.5000  0.109153E+01  0.275859E+00  -.203179E+00  -.803099E+00
  308.5000     59.5000  0.113050E+01  0.293749E+00  -.210060E+00  -.830085E+00
  309.0000     59.5000  0.117245E+01  0.313366E+00  -.216705E+00  -.858198E+00
  309.5000     59.5000  0.121756E+01  0.334855E+00  -.222892E+00  -.887449E+00
  310.0000     59.5000  0.126590E+01  0.358337E+00  -.228329E+00  -.917809E+00
  310.5000     59.5000  0.131748E+01  0.383865E+00  -.232651E+00  -.949205E+00
  311.0000     59.5000  0.137211E+01  0.411415E+00  -.235425E+00  -.981498E+00
  311.5000     59.5000  0.142948E+01  0.440814E+00  -.236232E+00  -.101448E+01
  312.0000     59.5000  0.148919E+01  0.471800E+00  -.234722E+00  -.104789E+01
  312.5000     59.5000  0.155068E+01  0.504180E+00  -.230669E+00  -.108145E+01
  313.0000     59.5000  0.161375E+01  0.537930E+00  -.223879E+00  -.111493E+01
  313.5000     59.5000  0.167797E+01  0.573331E+00  -.213817E+00  -.114808E+01
  314.0000     59.5000  0.174300E+01  0.610712E+00  -.199256E+00  -.118062E+01
  314.5000     59.5000  0.180741E+01  0.649822E+00  -.178011E+00  -.121191E+01
  315.0000     59.5000  0.186821E+01  0.689008E+00  -.147030E+00  -.124063E+01
  315.5000     59.5000  0.191917E+01  0.724134E+00  -.103164E+00  -.126435E+01
  316.0000     59.5000  0.195073E+01  0.747725E+00  -.454323E-01  -.127926E+01
  316.5000     59.5000  0.195270E+01  0.751061E+00  0.207413E-01  -.128128E+01
  317.0000     59.5000  0.192211E+01  0.731652E+00  0.831877E-01  -.126925E+01
  317.5000     59.5000  0.186771E+01  0.696587E+00  0.132404E+00  -.124660E+01
  318.0000     59.5000  0.180086E+01  0.654807E+00  0.167179E+00  -.121785E+01
  318.5000     59.5000  0.172932E+01  0.611839E+00  0.190216E+00  -.118612E+01
  319.0000     59.5000  0.165773E+01  0.570347E+00  0.204506E+00  -.115326E+01
  319.5000     59.5000  0.158844E+01  0.531504E+00  0.212395E+00  -.112029E+01
  320.0000     59.5000  0.152261E+01  0.495701E+00  0.215690E+00  -.108782E+01
  320.5000     59.5000  0.146075E+01  0.463111E+00  0.215735E+00  -.105618E+01
  321.0000     59.5000  0.140320E+01  0.433519E+00  0.213497E+00  -.102559E+01
  321.5000     59.5000  0.134992E+01  0.406774E+00  0.209743E+00  -.996117E+00
  322.0000     59.5000  0.130067E+01  0.382573E+00  0.204991E+00  -.967787E+00
  322.5000     59.5000  0.125515E+01  0.360647E+00  0.199638E+00  -.940569E+00
  323.0000     59.5000  0.121319E+01  0.340764E+00  0.193962E+00  -.914436E+00
  323.5000     59.5000  0.117438E+01  0.322684E+00  0.188168E+00  -.889322E+00
  324.0000     59.5000  0.113849E+01  0.306187E+00  0.182384E+00  -.865173E+00
  324.5000     59.5000  0.110520E+01  0.291101E+00  0.176702E+00  -.841926E+00
  325.0000     59.5000  0.107435E+01  0.277253E+00  0.171197E+00  -.819537E+00
  325.5000     59.5000  0.104567E+01  0.264526E+00  0.165901E+00  -.797943E+00
  326.0000     59.5000  0.101889E+01  0.252765E+00  0.160832E+00  -.777088E+00
  326.5000     59.5000  0.993865E+00  0.241892E+00  0.156010E+00  -.756932E+00
  327.0000     59.5000  0.970467E+00  0.231802E+00  0.151435E+00  -.737437E+00
  327.5000     59.5000  0.948500E+00  0.222410E+00  0.147103E+00  -.718557E+00
  328.0000     59.5000  0.927802E+00  0.213658E+00  0.143010E+00  -.700255E+00
  328.5000     59.5000  0.908292E+00  0.205477E+00  0.139141E+00  -.682502E+00
  329.0000     59.5000  0.889857E+00  0.197802E+00  0.135484E+00  -.665269E+00
  329.5000     59.5000  0.872360E+00  0.190593E+00  0.132031E+00  -.648522E+00
  330.0000     59.5000  0.855779E+00  0.183819E+00  0.128769E+00  -.632247E+00
  330.5000     59.5000  0.839999E+00  0.177418E+00  0.125674E+00  -.616416E+00
  331.0000     59.5000  0.824935E+00  0.171376E+00  0.122749E+00  -.601005E+00
  331.5000     59.5000  0.810566E+00  0.165651E+00  0.119966E+00  -.586003E+00
  332.0000     59.5000  0.796778E+00  0.160225E+00  0.117325E+00  -.571381E+00
  332.5000     59.5000  0.783582E+00  0.155064E+00  0.114803E+00  -.557133E+00
  333.0000     59.5000  0.770902E+00  0.150151E+00  0.112394E+00  -.543240E+00
  333.5000     59.5000  0.758710E+00  0.145468E+00  0.110090E+00  -.529690E+00
  334.0000     59.5000  0.746939E+00  0.140993E+00  0.107876E+00  -.516466E+00
  334.5000     59.5000  0.735607E+00  0.136715E+00  0.105747E+00  -.503562E+00
  335.0000     59.5000  0.724661E+00  0.132614E+00  0.103690E+00  -.490965E+00
  335.5000     59.5000  0.714054E+00  0.128685E+00  0.101701E+00  -.478661E+00
  336.0000     59.5000  0.703776E+00  0.124903E+00  0.997752E-01  -.466643E+00
  336.5000     59.5000  0.693833E+00  0.121276E+00  0.979012E-01  -.454904E+00
  337.0000     59.5000  0.684166E+00  0.117781E+00  0.960787E-01  -.443432E+00
  337.5000     59.5000  0.674785E+00  0.114410E+00  0.942939E-01  -.432222E+00
  338.0000     59.5000  0.665664E+00  0.111163E+00  0.925545E-01  -.421265E+00
  338.5000     59.5000  0.656770E+00  0.108021E+00  0.908435E-01  -.410551E+00
  339.0000     59.5000  0.648105E+00  0.104986E+00  0.891656E-01  -.400076E+00
  339.5000     59.5000  0.639678E+00  0.102050E+00  0.875143E-01  -.389836E+00
  340.0000     59.5000  0.631452E+00  0.992058E-01  0.858850E-01  -.379822E+00
  340.5000     59.5000  0.623424E+00  0.964501E-01  0.842797E-01  -.370027E+00
  341.0000     59.5000  0.615586E+00  0.937749E-01  0.826907E-01  -.360449E+00
  341.5000     59.5000  0.607926E+00  0.911774E-01  0.811189E-01  -.351079E+00
  342.0000     59.5000  0.600445E+00  0.886552E-01  0.795628E-01  -.341915E+00
  342.5000     59.5000  0.593133E+00  0.862018E-01  0.780181E-01  -.332951E+00
  343.0000     59.5000  0.585973E+00  0.838165E-01  0.764873E-01  -.324182E+00
  343.5000     59.5000  0.578959E+00  0.814941E-01  0.749670E-01  -.315601E+00
  344.0000     59.5000  0.572102E+00  0.792308E-01  0.734555E-01  -.307207E+00
  344.5000     59.5000  0.565375E+00  0.770251E-01  0.719542E-01  -.298994E+00
  345.0000     59.5000  0.558788E+00  0.748738E-01  0.704609E-01  -.290958E+00
  345.5000     59.5000  0.552341E+00  0.727758E-01  0.689765E-01  -.283097E+00
  346.0000     59.5000  0.546017E+00  0.707271E-01  0.674974E-01  -.275405E+00
  346.5000     59.5000  0.539820E+00  0.687256E-01  0.660269E-01  -.267879E+00
  347.0000     59.5000  0.533737E+00  0.667693E-01  0.645619E-01  -.260515E+00
  347.5000     59.5000  0.527774E+00  0.648563E-01  0.631051E-01  -.253309E+00
  348.0000     59.5000  0.521907E+00  0.629842E-01  0.616532E-01  -.246255E+00
  348.5000     59.5000  0.516153E+00  0.611514E-01  0.602062E-01  -.239354E+00
  349.0000     59.5000  0.510502E+00  0.593554E-01  0.587642E-01  -.232600E+00
  349.5000     59.5000  0.504955E+00  0.575970E-01  0.573299E-01  -.225991E+00
  350.0000     59.5000  0.499510E+00  0.558732E-01  0.559018E-01  -.219524E+00
  285.0000     60.0000  0.508809E+00  0.578203E-01  -.580623E-01  -.228048E+00
  285.5000     60.0000  0.514228E+00  0.593478E-01  -.596031E-01  -.234526E+00
  286.0000     60.0000  0.519774E+00  0.608985E-01  -.611563E-01  -.241163E+00
  286.5000     60.0000  0.525380E+00  0.624844E-01  -.627360E-01  -.247951E+00
  287.0000     60.0000  0.531176E+00  0.641029E-01  -.643381E-01  -.254918E+00
  287.5000     60.0000  0.537032E+00  0.657535E-01  -.659632E-01  -.262046E+00
  288.0000     60.0000  0.543048E+00  0.674401E-01  -.676106E-01  -.269357E+00
  288.5000     60.0000  0.549214E+00  0.691713E-01  -.692940E-01  -.276855E+00
  289.0000     60.0000  0.555512E+00  0.709430E-01  -.710062E-01  -.284543E+00
  289.5000     60.0000  0.561974E+00  0.727602E-01  -.727516E-01  -.292431E+00
  290.0000     60.0000  0.568584E+00  0.746270E-01  -.745354E-01  -.300524E+00
  290.5000     60.0000  0.575359E+00  0.765466E-01  -.763596E-01  -.308832E+00
  291.0000     60.0000  0.582333E+00  0.785251E-01  -.782286E-01  -.317365E+00
  291.5000     60.0000  0.589496E+00  0.805649E-01  -.801465E-01  -.326130E+00
  292.0000     60.0000  0.596867E+00  0.826689E-01  -.821134E-01  -.335139E+00
  292.5000     60.0000  0.604449E+00  0.848478E-01  -.841439E-01  -.344399E+00
  293.0000     60.0000  0.612264E+00  0.871043E-01  -.862370E-01  -.353923E+00
  293.5000     60.0000  0.620336E+00  0.894448E-01  -.883983E-01  -.363723E+00
  294.0000     60.0000  0.628676E+00  0.918775E-01  -.906363E-01  -.373812E+00
  294.5000     60.0000  0.637316E+00  0.944179E-01  -.929715E-01  -.384204E+00
  295.0000     60.0000  0.646237E+00  0.970644E-01  -.953935E-01  -.394907E+00
  295.5000     60.0000  0.655508E+00  0.998314E-01  -.979180E-01  -.405944E+00
  296.0000     60.0000  0.665140E+00  0.102733E+00  -.100556E+00  -.417329E+00
  296.5000     60.0000  0.675184E+00  0.105781E+00  -.103323E+00  -.429082E+00
  297.0000     60.0000  0.685646E+00  0.108986E+00  -.106224E+00  -.441219E+00
  297.5000     60.0000  0.696558E+00  0.112370E+00  -.109281E+00  -.453760E+00
  298.0000     60.0000  0.708002E+00  0.115955E+00  -.112514E+00  -.466732E+00
  298.5000     60.0000  0.719985E+00  0.119753E+00  -.115926E+00  -.480154E+00
  299.0000     60.0000  0.732591E+00  0.123791E+00  -.119537E+00  -.494057E+00
  299.5000     60.0000  0.745857E+00  0.128099E+00  -.123374E+00  -.508466E+00
  300.0000     60.0000  0.759879E+00  0.132706E+00  -.127454E+00  -.523415E+00
  300.5000     60.0000  0.774700E+00  0.137642E+00  -.131798E+00  -.538934E+00
  301.0000     60.0000  0.790419E+00  0.142950E+00  -.136424E+00  -.555061E+00
  301.5000     60.0000  0.807154E+00  0.148672E+00  -.141363E+00  -.571840E+00
  302.0000     60.0000  0.824978E+00  0.154858E+00  -.146639E+00  -.589308E+00
  302.5000     60.0000  0.844028E+00  0.161558E+00  -.152270E+00  -.607515E+00
  303.0000     60.0000  0.864436E+00  0.168843E+00  -.158295E+00  -.626512E+00
  303.5000     60.0000  0.886334E+00  0.176777E+00  -.164720E+00  -.646352E+00
  304.0000     60.0000  0.909926E+00  0.185440E+00  -.171576E+00  -.667101E+00
  304.5000     60.0000  0.935355E+00  0.194924E+00  -.178881E+00  -.688817E+00
  305.0000     60.0000  0.962850E+00  0.205323E+00  -.186652E+00  -.711574E+00
  305.5000     60.0000  0.992632E+00  0.216753E+00  -.194896E+00  -.735449E+00
  306.0000     60.0000  0.102497E+01  0.229344E+00  -.203624E+00  -.760526E+00
  306.5000     60.0000  0.106014E+01  0.243203E+00  -.212816E+00  -.786892E+00
  307.0000     60.0000  0.109845E+01  0.258517E+00  -.222483E+00  -.814647E+00
  307.5000     60.0000  0.114024E+01  0.275439E+00  -.232578E+00  -.843893E+00
